發文ID,,文章ID,發文時間,更新時間,樓層,留言內容,按讚數,withNickname,是否被作者隱藏,meta,是否為發文者,性別,學校,reportReason,mediaMeta,是否隱藏,inReview,reportReasonText,isSuspiciousAccount,isModerator,doorplate,subCommentCount,edited,postAvatar,activityAvatar,verifiedBadge,memberType,enablePrivateMessage,個人主頁
e50ec1bc-42f3-4d0f-8fee-9a458315f503,True,236734869,2021-08-17T03:37:07.859Z,2021-08-17T03:37:07.859Z,3,是的~~~~,0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,3,False,,,False,,,
b327c926-29aa-499e-ae4b-d3870d819bed,True,236734869,2021-12-08T06:40:05.515Z,2021-12-08T06:40:05.515Z,4,想請問一下，下學期有考慮要選，現在在上課的同學感覺還可以嗎？,1.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,4,False,,,False,,,
5d8050e3-8ecd-4141-9e07-c6d2197734bc,True,236734869,2021-12-08T08:37:44.965Z,2021-12-08T08:37:44.965Z,5,B4 我覺得可以~~~ 就是在聽各位藝術家的故事,0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,5,False,,,False,,,
f48c4b36-472d-49af-9fc6-8f3b3179b154,True,236734869,2021-12-08T10:41:59.304Z,2021-12-08T10:42:14.624Z,6,"B5 那請問一下 作業跟報告的部分
會很多嗎？ 真的很感激你🙇🙇",0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,6,False,,,False,,,False
65f65335-a9a2-444e-93ae-43c1c7970e21,True,236734869,2021-12-08T12:10:31.056Z,2021-12-08T12:10:31.056Z,7,B6 沒有作業跟報告，只是上課要記得作筆記，因為會有期中期末考，內容老師上課都會講到~~~~,0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,7,False,,,False,,,
3be5f2ed-3027-4a66-b067-3ed38d2dfa6f,True,236734869,2021-12-08T12:33:41.851Z,2021-12-08T12:33:41.851Z,8,B7了解了 ！謝謝你🙇,0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,8,False,,,False,,,
2a908374-5185-41eb-ab6a-0994c8f9f71b,True,236734869,2022-04-12T05:39:19.796Z,2022-04-12T05:39:19.796Z,9,B7 請問其中期末是選擇還是申論那種🥲,0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,9,False,,,False,,,
d2f8cd6d-de6e-473a-a050-59ad824e6a93,True,236734827,2021-08-16T09:12:50.793Z,2021-08-16T09:12:50.793Z,1,上過他的壘球 人滿平和幽默的 （跑步的部分我忘了,1.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,1,False,,,False,,,
b34d23fb-c098-4fa4-a741-5ef35c8da66d,True,236734827,2021-08-16T09:55:00.023Z,2021-08-16T09:55:00.023Z,2,老師人很好👍🏻,1.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,2,False,,,False,,,
b569265e-bc4e-4499-9a2f-09094cf6f9d8,True,236734827,2021-08-16T11:57:24.636Z,2021-08-16T11:57:24.636Z,3,我今天也是選到這門課😆,1.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,3,False,,,False,,,
1054a908-6263-4a64-a148-d37ca959cdb0,True,236734827,2021-08-16T11:59:10.055Z,2021-08-16T11:59:10.055Z,4,之前上老師的壘球課～老師人很好👍🏻八百測驗是依學校規定哦,2.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,4,False,,,False,,,
350fb402-65bb-4006-b18b-fee95afed072,True,236734827,2021-08-16T12:01:11.413Z,2021-08-16T12:01:11.413Z,5,"B1 B2 B4 那就好🥺我球類都很爛超怕被當
B3 哇哇 是同學耶！",0.0,False,False,{},True,F,中原大學,,[],False,False,,False,False,5,False,,,False,,,
f99acff3-058e-430b-a7cb-2b9406bf786a,True,236734827,2021-08-16T12:12:30.477Z,2021-08-16T12:12:30.477Z,6,我也是今天選到這門課的！但是沒朋友一起有點小擔心🥺,1.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,6,False,,,False,,,
bb6e3d7c-ac75-4136-94ca-891c281e6275,True,236734827,2021-08-16T12:50:19.403Z,2021-08-16T12:50:19.403Z,7,B6 沒關係我可以當你朋友🤣,0.0,False,False,{},True,F,中原大學,,[],False,False,,False,False,7,False,,,False,,,
7cce5c9d-b7db-4f60-b17e-13621957cda9,True,236734827,2021-08-16T14:50:18.800Z,2021-08-16T14:50:18.800Z,8,修過他的壘球！他人很好也很認真教學，之前修壘球的時候就算下雨他還是會想辦法教課，跑步的話就是按照學校的規定～,1.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,8,False,,,False,,,
704b135c-b1cf-4507-b660-ccde95a0867f,True,236734827,2021-08-17T04:30:44.716Z,2021-08-17T04:30:44.716Z,9,修過壘球，期末補考的時候老師會在旁邊教你，然後幫你加油，超級可愛，上課也很認真，推推,1.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,9,False,,,False,,,
1f5e59cc-41d4-4758-a2d6-3d56762ab2fd,True,236734827,2021-08-17T10:45:12.076Z,2021-08-17T10:45:12.076Z,10,剛剛也選上了這堂 但身邊也都沒有人選🥺,0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,10,False,,,False,,,
91a774a1-fa0e-4f28-94ef-d84a02607da4,True,236734827,2021-08-17T10:51:57.731Z,2021-08-17T10:51:57.731Z,11,比較擔心點名問題…前面剛好有課啊啊啊,0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,11,False,,,False,,,
0adc9539-3a5b-4590-b798-473da67fa96e,True,236734827,2021-08-17T11:18:14.110Z,2021-08-17T11:18:14.110Z,12,"B8 B9謝謝分享(⁎⁍̴̛ᴗ⁍̴̛⁎)
B10沒關係可以多交朋友🤩
B11我前面也有課 老師應該會體諒吧🥺",0.0,False,False,{},True,F,中原大學,,[],False,False,,False,False,12,False,,,False,,,
c7b9e2ac-df2e-47d4-a053-e10c59ea01ca,True,236734827,2021-08-17T11:23:19.313Z,2021-08-17T11:23:19.313Z,13,想問這堂課會提早下課嗎 因為之後還有課🥺,1.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,13,False,,,False,,,
22bfd8c9-bf56-41fe-a705-59f4f7c8b959,True,236734827,2021-08-17T15:42:43.434Z,2021-08-17T15:42:43.434Z,14,我也有選上這堂課！ 但也是自己一個人🥺,1.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,14,False,,,False,,,
cfa04a90-1916-4839-b306-40e847a98c80,True,236734827,2021-08-18T00:45:32.530Z,2021-08-18T00:45:32.530Z,15,b14 我也是自己一個人選欸,0.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,15,False,,,False,,,
7fd5c79c-757d-4efb-a60f-5c424e82293c,True,236734827,2022-02-24T06:47:06.834Z,2022-02-24T06:47:06.834Z,16,"想問大家修過後的評價？會不會很嚴格之類的
在想要不要加選",0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,16,False,,,False,,,
9e95f744-63cb-447f-8796-9ab8907439b8,True,236734827,2022-02-25T10:17:26.183Z,2022-02-25T10:17:26.183Z,17,B16 很好玩的，老師人很好，放心修,0.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,17,False,,,False,,,
9c45aed9-45a6-4e27-913e-ca381fde25dd,False,236704939,2021-08-12T11:11:23.657Z,2021-08-12T11:11:23.657Z,1,民概推蔡宗隆老師！！教得超好！,1.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,1,False,,,False,,企業管理學系,
3fd70953-ba16-4c97-ba3f-4c7580d1eae8,True,236704939,2021-08-12T11:16:20.080Z,2021-08-12T11:16:20.080Z,2,No秋雅萍,1.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,2,False,,,False,,,
75752fe1-6e1c-4172-9b3f-592dc5254fce,True,236704939,2021-08-12T11:49:23.591Z,2021-08-12T11:49:23.591Z,3,民概陳惠平啊 期末高分過,2.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,3,False,,,False,,,
f35a9ec9-6f40-4359-a414-deea2ba1a81a,True,236704939,2021-08-12T11:51:12.254Z,2021-08-12T11:51:12.254Z,4,"陳惠平 是很好過啦...
只是你會不知道他在幹嘛😂",6.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,4,False,,,False,,,
1b58a59f-6f0f-4721-b38b-2226e1353b77,True,236704939,2021-08-12T11:53:12.108Z,2021-08-12T11:53:12.108Z,5,陳惠平的課只有四個字形容 不知所云,5.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,5,False,,,False,,,
aa5088b9-052f-4eea-8585-e4e75cc8177c,True,236704939,2021-08-12T11:55:44.096Z,2021-08-12T11:55:44.096Z,6,謝謝B1 看了教學課綱 請問他是期中和期末各交一份書面報告就好嗎,0.0,False,False,{},True,F,中原大學,,[],False,False,,False,False,6,False,,,False,,,
8a0b25e6-4ba1-49b0-8b86-09055ce27d46,True,236704939,2021-08-12T11:56:04.146Z,2021-08-12T11:56:04.146Z,7,B2 好的！我會謹慎考慮,0.0,False,False,{},True,F,中原大學,,[],False,False,,False,False,7,False,,,False,,,
941589df-aaf4-4dbd-b15e-46f9c56ceb29,True,236704939,2021-08-12T11:58:27.637Z,2021-08-12T11:59:03.754Z,8,B3 B4 B5是指老師教的會容易讓人聽不懂嗎？另外，我不需要高分只想要真的可以學習到實際內容，這樣的情形是否比較不推薦陳老師呢～,0.0,False,False,{},True,F,中原大學,,[],False,False,,False,False,8,False,,,False,,,False
99f4dcc1-cc72-42f0-8fc4-ddc859b577c8,True,236704939,2021-08-12T13:24:58.133Z,2021-08-12T13:24:58.133Z,9,B8 民法給陳教，上課都不知道在幹嘛，大部分的人都在滑手機，期中期末忘了考多少，記得不高，但還是過了,1.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,9,False,,,False,,,
cd211e72-7a2e-475a-b455-a66d2929c078,True,236704939,2021-08-12T14:59:31.511Z,2021-08-12T14:59:31.511Z,10,"B8 不需要高分又想學到實際內容是吧
那送你兩個字：退選
至於另一個老師我沒修過不清楚",2.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,10,False,,,False,,,
7d68f2d9-1d9b-42f2-ab21-9fbb135c3331,True,236704939,2021-08-12T15:05:08.589Z,2021-08-12T15:05:08.589Z,11,B10 正解,0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,11,False,,,False,,,
e7f8c6d8-d75f-4eee-9236-715810cee14c,True,236704939,2021-08-12T15:06:36.606Z,2021-08-12T15:06:36.606Z,12,B9 謝謝你的回答～,0.0,False,False,{},True,F,中原大學,,[],False,False,,False,False,12,False,,,False,,,
f58f7fcf-d3bc-46ff-bf3f-390c2753d85a,True,236704939,2021-08-12T15:09:53.526Z,2021-08-12T15:11:07.757Z,13,B10 抱歉我可能表達的不夠好讓你誤會，主要是想闡述比較不喜歡修給分甜但沒有學到內容的課，希望可以利用大學的最後一年，學習到一些新的課程。還是很謝謝你的建議我會好好衡量的😃,0.0,False,False,{},True,F,中原大學,,[],False,False,,False,False,13,False,,,False,,,False
9788722d-da18-4cb8-8063-37acbdb269a3,False,236704939,2021-08-12T15:13:28.453Z,2021-08-12T15:14:44.440Z,14,"修過蔡老師的民法
老師講話很溫柔～上課內容也是很滿（認真聽課的人會汲取很多內容）
期中期末都會要報告 然後會點人負責報告還有回答問題
所以同組組員要很熟PPT
再來就是老師不想要在報告上看到別國的法律（要很注意！）",5.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,14,False,,,False,,國際經營與貿易學系,False
ab540798-6343-467f-9999-80db6bdf6ea4,True,236704939,2021-08-13T04:55:17.472Z,2021-08-13T04:56:07.762Z,15,"雅萍很讚啊～很關心學生的好老師/主任
上過兩門他的課了～～～",2.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,15,False,,,False,,,False
6e548e92-cfee-4d4d-a9c1-9d514681f79a,True,236704939,2021-08-13T06:32:13.719Z,2021-08-13T06:32:13.719Z,16,雅萍人有夠好的又溫柔,2.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,16,False,,,False,,,
c3a12540-c69c-4c5b-b0b6-99c0bbf8b338,True,236704939,2021-08-14T07:11:07.351Z,2021-11-17T01:47:20.033Z,17,,,False,True,{},False,,,,[],True,False,,False,False,17,False,,,False,,,
b9b63dd6-f0f4-4631-b342-f59772abc07b,True,236704939,2021-08-14T08:13:40.789Z,2021-08-14T08:13:40.789Z,18,謝謝B14這麼詳細的說明🥰,0.0,False,False,{},True,F,中原大學,,[],False,False,,False,False,18,False,,,False,,,
236697857,	程序控制 陳榮輝	,"有沒有人跟我選到一樣的課～想請有修過的人來回答這堂課老師還有評分標準如何 還有這堂課的評價和風格怎麼樣跪求修過的人建議🙏"
236697836,	延伸人 社區探究與設計思考 沈豪挺	,"想請問一下有沒有人跟我一樣選到這堂課的～剛剛上選課大全還有爬文但資訊都好少（幾乎沒有😢所以想上來問問有沒有修過這堂課的大家評價如何"
236696525,	企業倫理	,想請教修過黃美珠老師的企業倫理的同學們關於老師上課大概的風格跟評價，因為不是商學院的學生，所以有點不太清楚
236695797,	行銷學 — 李佩玲	,"請問各位有沒有修過李佩玲老師的行銷學呢？（選修）請問評價如何拜託了🙏 感激不盡"
236695288,	廣告學 林瓊菱	,"想問這堂課的評價不知道學不學得到東西"
236694831,	中國大陸經營管理實務 林震岩	,"我想問一下這個老師評價如何，因爲很少資訊！！之前好像有看過負評但好像被刪掉了然後這個課會報告分組嗎？謝謝🙏😃"
236693933,	犯罪心理學 陳永儀	,"有上網爬文過陳老師的課，評價都很不錯，所以下學期想要選修陳老師的犯罪心理學～但第一階段沒有選上，最近也要開始安排開學後的工讀時間，所以想請問有修過課的大家，陳老師的犯罪心理學可以加簽嗎？沒辦法的話我就要去打工惹嗚嗚嗚希望大家撥空回答我><"
236693845,	高克爾的英文簡報技巧	,"想請問有修過的人，這堂課的老師還有評分會很硬嗎？我爬過選課大全沒相關資訊，版上也找不太到😢跪求修過的人建議，三堂課2學分真的不想修到很硬的課🙏🙏🙏"
236693830,	蔡宛育 老師	,"有選上這位老師的課想請問一下有沒有人上過想知道上課風格與評分方式版上好像沒有什麼評價不知道這位是不是新的老師"236686905	盧思博 嵌入式微處理器系統	"查不太到什麼評價想請問有修過這堂課的同學盧思博教授的上課方式和評價謝謝"
236684273,	財金系系選	,"金融機構管理-劉曉燕銀行實務專題-張雅凱請問有人上過這兩堂課嗎？查不太到評價，謝謝🙏"
236683087,	高爾夫 林國威	,"選上了這位老師的課可是板上關於他的評價好像挺少的有沒有修過這位老師的課的同學可以分享一下老師怎麼樣！"
236682703,	很爽的延伸通識vs體育	,"如題 我上了一門蠻想上的延伸通識看評價都說蠻爽的跟一堂沒很想要的體育但他們衝堂了😭😭😭大家會怎麼選呢🥲私心是想要通識但體育又感覺很難搶...（我現在升大二）"
236681784,	英語檢定技巧	,"請問英語檢定技巧比較推薦上陳正婷老師還是李姿儀老師，爬文都沒有看到評價...會問這兩個老師的原因是當初怕沒選到當初選了兩堂，但不確定要上哪個老師的課，求建議><"
236681695,	卓漢薇籃球	,"想問有人知道這堂課評價如何嗎 因為聽到的跟爬文的都很兩極聽說有些籃球課會分組 這堂需要嗎"
236681662,	丘延亮 全球原住民族文化	,想問這堂課跟老師的評價如何，還有評分、上課方式，有先爬過文了，但實在是太少(´･･`)
236681520,	世界文學與藝術歌曲 羅明芳4-12	,"剛選到世界文學與藝術歌曲，想問問大家有修過這堂課的同學，這堂課好嗎，分數填嗎之前聽說是要兩人一組上台報告，但有點久遠了，想問現在還是嗎？因為我查了很多都沒有有關這堂課的內容謝謝大家"
236681493,	1-78C 財務管理 紀登元	,"國貿系紀登元老師開的財務管理，請問修過的人覺得如何？因為校版沒有他的資訊。像是報告、作業、出席或是遠距，課程會是如何進行的？謝謝🙏"
236655949,	選課推薦 👾❗️	,"看到最近蠻多人分享自己修過的通識所以我也來貢獻自己小小的力量 ୧⍤⃝୨୧⌓̈⃝୨୧⍥⃝୨跟一些不同的看法給那些沒有直屬ㄉ小可憐（例如我）或小邊緣一點方向在此之前先前情提要自己的概況給大家一個具體的參考依本人：✓ 會翹課（條件：早八/不扣分/非必修）✓ 偏好單人行動✓ （但）團隊合作通常站 C 位✓ 成績中偏中上（平均班排前 20% & 系排 15%）✓ 身兼打工（110hr↑/月）& 男朋友 (⁎⁍̴̛ᴗ⁍̴̛⁎)‼那就開始八٩(˃̶͈̀௰˂̶͈́)و -❶ 宗哲-林顯泉［必修天］推薦指數：🌕🌕🌕🌗🌑成績：88  *作業全交、請過兩次假優：客觀（宗教中立）、計分標準明確、早到有加分、教材準備認真缺：每堂課點名+抄筆記、會認學生、會抓滑手機 & 睡覺、給分不算太甜（有自己原則）其他：評分項有分個人跟團體團體遇到躺分仔或雷包要自求多福❷ 人哲-劉佩琳［必修天］推薦指數：🌕🌕🌕🌕🌑成績：94  *作業全交、全勤優：老師人很好（凡事可商量）缺：不會傳教但會傳遞個人價值觀、會計學生遲到時間（超過一定時間扣分/被當）、每堂課寫腳蹤、分組活動多（要討論+口頭報告）、不能滑手機其他：討厭團體互動 & 口頭報告的請三思有遲到習慣的人也要三思❸ 法律與現代生活-陳進郁［必修人］推薦指數：🌕🌕🌕🌕🌗成績：96  *作業全交、全勤優：老師教學很認真、加分加爆、課間可做自己事、考試 open book缺：每堂課寫腳蹤、缺席太多會扣分、有個人的3分鐘口頭報告其他：不喜歡口頭報告者請三思❹ 區域文明史-陳仲志［必修人］推薦指數：🌕🌕🌕🌕🌗成績：90  *作業全交、請過半堂課的假優：會跟同學閒聊、期末會發歐趴金莎、上課常常看電影、可以隨時換時間上課缺：有時候會點人回答問題其他：整學期只有期中、期末各一份報告喜歡歷史的選到應該會愛上（涼又爽）❺ 價值判斷與分析-蘇友瑞［延伸天］推薦指數：🌕🌕🌕🌕🌑成績：99  *作業全交、全勤優：給分爽快、課間愛做什麼隨便、刷新三觀、邏輯訓練缺：評價兩極、get 不到點的人會很痛苦、要學會判斷該聽/不該聽的話其他：喜歡辯論的可以去挑戰（我個人收穫蠻多）仇富、仇動漫宅的不要去思想保守、不想三觀受毀壞者請三思❻ 全球變遷與永續發展-王怡心［延伸物］推薦指數：🌕🌕🌕🌕🌗成績：94  *作業全交、請+翹不知道幾堂課⋯（老師對不起qq）優：偶爾點名、課間可以做自己的事缺：有期末分組（口頭）報告其他：分組是自己找隊友登記視人不清或不擅於社交者請三思❼ 愛情關係管理-曾陽晴［延伸我］推薦指數：🌕🌕🌕🌕🌗成績：93  *作業全交+全勤優：老師很有熱情、教材準備豐富、偶爾遠距教學缺：每堂課點名、偶爾需繳交課後筆記/心得、頻繁小組討論其他：好的隊友帶你上天堂期末報告佔分蠻重to be continued...（寒假後再更新！）-*補充：本來想接著分析自己大二目前為止所修的企管系必修但好像有點多 (• ▽ •;)所以如果有學弟妹有疑問再直接提出我會盡力協助ㄉ至於超出大二範圍的我只能說 sorry 🤧還希望有其他企管系老屁股可以幫忙解惑！"
236647115,	實用英文-歐陽雍	,已經查過網路和Dcard上都沒有評價想請問有修過這個老師的課的人老師的上課方式還有這堂課會不會不好過？
236640367,	大推👍通識課程推薦	,"✅延伸選修通識➿➿➿➿➿➿➿➿➿➿➿➿➿➿名稱：通識教育講座老師：黃信二老師類別：人每堂課都要點名沒有期中期末考 沒有分組 沒有上台報告在期中考後的四週都不用上課要去參加講座獲得通識認證期末是寫講座的心得還有閱讀心得每堂課請不同老師來講課下課前繳交該堂心得（通常寫越多分數越高）心得內容可以寫上課筆記➿➿➿➿➿➿➿➿➿➿➿➿➿➿名稱：生命與醫療史（非同步遠距）老師：皮國立老師類別：人這個是遠距課程 但是有面授（不點名）忘記有幾次面授了（但我沒去過）沒有期中期末考 期末是寫心得報告➿➿➿➿➿➿➿➿➿➿➿➿➿➿名稱：客家語言與文化老師：何石松老師類別：人不定時點名有期中期末考 但都很容易 要分組上台報期中是用客語唸1-10 還有兒歌+課文期末也是唸數字（有點忘了）也有兒歌跟課文其實不太會唸沒關係 老師分數不會打太差期末要分組上台報告➿➿➿➿➿➿➿➿➿➿➿➿➿➿名稱：宗教音樂賞析老師：孫自弘老師類別：天每堂都要點名沒有期中有期末考 沒有分組 沒有上台報告期末考前會給題庫讓大家回去找答案答案都在他的ppt裡上課會播古典樂 老師偶爾走下來看你在幹嘛基本上不要太誇張老師都不會說什麼➿➿➿➿➿➿➿➿➿➿➿➿➿➿名稱：飲食自覺與營養管理老師：洪泰雄老師類別：我完全不點名沒有期中期末考 沒有分組 沒有上台報告期中寫心得期末寫飲食報告（我朋友整學期去不到5次最後7x過）➿➿➿➿➿➿➿➿➿➿➿➿➿名稱：食品與健康老師：蘇正元老師類別：物有期中期末考 沒有分組 沒有上台報期中期末考是筆試 從他的ppt裡出期中期末都要做一份報告➿➿➿➿➿➿➿➿➿➿➿➿➿➿名稱：生命與品格典範（非同步遠距）老師：李清義老師類別：天完全沒有面授沒有期中期末考每週上課前要寫閱讀心得跟影片心得各100字上課完要寫上課心得100（我記得繳交期限是下一次上課前）期末要再交一份心得報告✅基礎必修通識➿➿➿➿➿➿➿➿➿➿➿➿➿➿名稱：人生哲學老師：李世堅老師類別：人哲每堂點名 （其實點名分數佔不大沒有期中期末考 沒有分組 沒有上台報告期中要交閱讀心得不要擔心沒去上課不知道什麼時候要繳交老師會在課程中寄mail告訴你有哪些作業 還有繳交截止日期期末有一份習題要寫（關於人哲的問題）上課很輕鬆 老師愛唱歌➿➿➿➿➿➿➿➿➿➿➿➿➿➿名稱：宗教哲學老師：錢玉舜老師類別：宗哲每堂點名（2次以上沒到扣考）沒有期中期末考 有分組 有分組上台報告分組方式是老師做籤讓我們抽依順序上去填寫自己想要的組別（有機會可以跟朋友同組）上課要寫筆記和上課心得上課筆記可以從ppt抄➿➿➿➿➿➿➿➿➿➿➿➿➿➿名稱：經濟學的世界老師：姜樹翰老師類別：公民不定時點名（點名佔分不多）沒有期中期末考 沒有分組 沒有上台報告有作業 但基本上網路都找得到答案期末交一份報告➿➿➿➿➿➿➿➿➿➿➿➿➿➿名稱：文化思想史老師：林建發老師類別：歷史每堂點名（未到會扣分）有期末考 沒有分組 沒有上台報告期中期末交報告期末考要去借書 然後當天帶去在教室寫心得〰️〰️〰️〰️〰️〰️〰️〰️〰️〰️〰️〰️〰️〰️以上。有的是本人修過 有的是朋友修過老師們的評分方式與上課方式可能會做微調所以無法保證剛我當初修的是ㄧ模一樣的😅這些課上課時基本上都是很輕鬆的 毫無拘束可言希望大家都可以順利選上自己想要的課喔👍"
236608023,	民法 陳乃瑜老師	,如題 請問財法系的同學乃瑜老師的教學方式與評價 謝謝
236606961,	＃問 犯罪心理學 陳永儀	,"請問有人有修過陳永儀老師的犯罪心理學嗎？不知道評價如何呢🥺在板上好像沒看過有人寫過評價🥲然後有看到課綱裡有寫需要上台報告 想問問大概是以什麼樣的形式呢～感謝💕"
236547703,	影劇英文	,"想請問板上的大家 ，陳姿君老師的影劇英文，上課的方式、風格與作業規定，考試會不會很難？給分會不會很嚴格？有人可以分享修過的心得嗎？上網爬了文都沒有評價😭😭😭 謝謝大家 預祝大家選課順利 *\(^o^)/*"
236440218,	統計學 暑修	,"請問一下 我是跨系修 統計學（二）有三位老師可以選擇1.江老師2.劉老師3.皮老師江老師有一個規範是輔系不得選修，想問說暑修算不算輔系。皮老師看以往的評價是會大刀 可是他選課的人數是最高的劉老師的選課人數最低甚至不足15人，有點擔心開不成的部分請各位大大給小弟一個意見"
236143748,	應華	,我是今年應華新生，當初因為了解應華職涯發展也很有興趣申請進來，但看到板上對應華的評價大部分都很負面，想認真問應華系上學長姐關於系上風氣和老師課程的現況和建議～
235888771,	財金系評價？	,"大家好 我是今年要入學的新生 想要問問各位學長姐在財金系ㄉ心得希望大家可以多多回覆 謝謝！🥰"
